Time,T_0,P_0,L_0,T_1,P_1,L_1,T_2,P_2,L_2
1580114359.7264793,21.62,989.08,146.67,22.01,988.54,161.67,21.93,989.06,152.5
1580114364.729104,21.62,989.08,155.0,22.01,988.54,161.67,21.93,989.06,152.5
1580114369.7324576,21.62,989.07,150.0,22.01,988.54,169.17,21.93,989.06,159.17
1580114374.7362413,21.62,989.07,142.5,22.02,988.53,160.0,21.93,989.06,152.5
1580114379.7402816,21.62,989.07,125.83,22.02,988.53,158.33,21.93,989.05,149.17
1580114384.744097,21.62,989.07,133.33,22.02,988.53,145.0,21.93,989.06,137.5
1580114389.7476351,21.62,989.07,132.5,22.02,988.53,152.5,21.93,989.06,144.17
1580114394.7509058,21.62,989.08,132.5,22.02,988.53,151.67,21.93,989.06,144.17
1580114399.7539945,21.62,989.07,133.33,22.02,988.53,151.67,21.93,989.05,144.17
1580114404.757397,21.62,989.07,129.17,22.02,988.53,152.5,21.93,989.05,145.0
1580114409.761158,21.62,989.06,127.5,22.02,988.53,149.17,21.93,989.05,140.83
1580114414.7649233,21.62,989.06,129.17,22.02,988.53,145.83,21.94,989.05,139.17
1580114419.7678607,21.62,989.06,127.5,22.03,988.53,147.5,21.94,989.04,140.83
1580114424.7711124,21.63,989.06,127.5,22.03,988.53,145.83,21.94,989.04,139.17
1580114429.7754216,21.63,989.05,123.33,22.03,988.53,145.83,21.94,989.04,139.17
1580114434.7774122,21.63,989.05,126.67,22.03,988.52,141.67,21.94,989.04,135.0
1580114439.7814445,21.63,989.05,124.17,22.03,988.53,145.0,21.94,989.04,138.33
1580114444.7855093,21.63,989.04,125.83,22.03,988.52,143.33,21.94,989.04,136.67
1580114449.788682,21.63,989.04,125.0,22.03,988.52,144.17,21.94,989.04,137.5
1580114454.791428,21.63,989.04,132.5,22.03,988.52,144.17,21.94,989.04,137.5
1580114459.7949011,21.63,989.03,132.5,22.03,988.52,146.67,21.94,989.04,140.83
1580114464.7988462,21.63,989.03,132.5,22.04,988.51,147.5,21.94,989.04,141.67
1580114469.8022182,21.63,989.03,165.0,22.04,988.52,147.5,21.94,989.04,141.67
1580114474.805926,21.64,989.03,160.0,22.04,988.51,185.83,21.94,989.03,171.67
1580114479.811044,21.64,989.03,160.0,22.04,988.51,175.0,21.94,989.03,162.5
1580114484.8131225,21.64,989.02,160.0,22.04,988.51,175.0,21.94,989.03,161.67
1580114489.8171835,21.64,989.02,160.0,22.04,988.51,174.17,21.94,989.02,161.67
1580114494.8199565,21.65,989.02,160.0,22.04,988.51,173.33,21.94,989.02,161.67
1580114499.8230848,21.65,989.02,158.33,22.04,988.5,175.0,21.94,989.02,161.67
1580114504.8275602,21.65,989.02,160.0,22.04,988.51,164.17,21.94,989.02,159.17
1580114509.830614,21.65,989.02,160.83,22.04,988.5,170.83,21.94,989.02,161.67
1580114514.8347752,21.65,989.01,158.33,22.04,988.5,170.83,21.94,989.02,161.67
1580114519.8388927,21.65,989.01,158.33,22.05,988.5,175.0,21.95,989.01,162.5
1580114524.8411484,21.65,989.01,132.5,22.05,988.49,180.0,21.95,989.02,164.17
1580114529.8444333,21.65,989.01,126.67,22.05,988.5,187.5,21.95,989.01,171.67
1580114534.8488665,21.65,989.0,165.0,22.05,988.5,163.33,21.95,989.02,155.83
1580114539.8530495,21.65,989.01,169.17,22.05,988.5,175.0,21.95,989.02,166.67
1580114544.8565905,21.65,989.0,163.33,22.05,988.5,180.0,21.95,989.02,171.67
1580114549.8601937,21.65,989.0,160.0,22.05,988.49,175.0,21.95,989.01,165.83
1580114554.863822,21.65,989.0,163.33,22.05,988.49,172.5,21.95,989.01,162.5
1580114559.8663924,21.66,989.0,125.83,22.06,988.49,183.33,21.95,989.01,170.83
1580114564.8696434,21.66,989.0,119.17,22.06,988.49,163.33,21.95,989.01,153.33
1580114569.873541,21.66,988.99,127.5,22.05,988.49,162.5,21.95,989.01,152.5
1580114574.877565,21.66,988.99,127.5,22.05,988.49,138.33,21.95,989.01,133.33
1580114579.8812006,21.66,988.99,127.5,22.05,988.49,137.5,21.95,989.0,132.5
1580114584.8842797,21.66,988.99,127.5,22.05,988.49,137.5,21.95,989.0,132.5
1580114589.8885522,21.66,988.99,113.33,22.06,988.48,137.5,21.95,989.01,133.33
1580114594.890791,21.66,988.99,118.33,22.06,988.48,112.5,21.95,989.0,110.0
1580114599.8948898,21.67,988.99,101.67,22.06,988.47,155.83,21.96,989.01,137.5
1580114604.89827,21.67,988.99,104.17,22.06,988.47,133.33,21.96,989.01,119.17
1580114609.9029214,21.67,988.99,117.5,22.06,988.48,135.83,21.96,989.01,120.83
1580114614.9057477,21.67,988.99,116.67,22.06,988.47,120.83,21.96,989.01,120.83
1580114619.9095712,21.67,988.98,113.33,22.06,988.47,119.17,21.96,989.01,118.33
1580114624.9130826,21.67,988.98,88.33,22.06,988.47,115.83,21.96,989.01,115.0
1580114629.915859,21.67,988.98,111.67,22.06,988.47,119.17,21.96,989.01,106.67
1580114634.9194353,21.67,988.97,115.0,22.06,988.47,146.67,21.96,989.01,135.0
1580114639.927499,21.67,988.97,115.0,22.07,988.47,139.17,21.96,989.01,133.33
1580114644.9269927,21.67,988.97,135.0,22.07,988.47,138.33,21.96,989.01,133.33
1580114649.9311428,21.67,988.98,134.17,22.07,988.47,156.67,21.96,989.01,146.67
1580114654.934137,21.67,988.98,130.83,22.07,988.47,160.0,21.96,989.01,147.5
1580114659.938261,21.68,988.98,137.5,22.07,988.47,155.83,21.96,989.01,145.0
1580114664.9405844,21.68,988.98,134.17,22.07,988.47,161.67,21.96,989.01,150.83
1580114669.9446552,21.68,988.98,132.5,22.07,988.47,160.83,21.96,989.01,149.17
1580114674.9477842,21.68,988.97,131.67,22.07,988.48,160.0,21.96,989.01,147.5
1580114679.9520094,21.68,988.98,130.0,22.07,988.48,160.0,21.96,989.01,147.5
1580114684.9558594,21.68,988.98,153.33,22.07,988.48,157.5,21.95,989.01,145.83
1580114689.9598584,21.68,988.99,135.0,22.07,988.48,170.83,21.95,989.01,160.83
1580114694.9627626,21.68,988.99,131.67,22.08,988.49,176.67,21.95,989.01,160.0
1580114699.965392,21.69,988.99,130.0,22.08,988.49,175.83,21.95,989.01,160.0
1580114704.9690454,21.69,988.99,129.17,22.08,988.49,142.5,21.95,989.01,136.67
1580114709.9735625,21.69,988.99,129.17,22.08,988.49,141.67,21.95,989.01,135.83
1580114714.9765596,21.69,988.99,149.17,22.09,988.49,142.5,21.95,989.01,136.67
1580114719.98075,21.69,988.99,150.0,22.09,988.49,177.5,21.95,989.01,163.33
1580114724.9846542,21.69,988.99,155.0,22.09,988.49,177.5,21.95,989.01,163.33
1580114729.9882722,21.69,988.99,155.0,22.09,988.48,176.67,21.96,989.01,165.83
1580114734.9909465,21.69,988.99,125.0,22.09,988.48,179.17,21.96,989.01,168.33
1580114739.9962656,21.69,988.99,114.17,22.1,988.48,132.5,21.96,989.01,130.0
1580114744.997898,21.69,988.99,125.0,22.1,988.49,121.67,21.96,989.01,119.17
1580114750.001919,21.69,988.99,133.33,22.1,988.49,130.83,21.96,989.01,128.33
1580114755.0054014,21.69,988.99,127.5,22.1,988.49,135.83,21.96,989.01,135.0
1580114760.0101674,21.69,988.98,125.83,22.1,988.49,135.83,21.96,989.01,132.5
1580114765.0126898,21.7,988.98,126.67,22.09,988.48,133.33,21.96,989.01,130.83
1580114770.0155997,21.7,988.98,128.33,22.09,988.49,135.83,21.96,989.01,132.5
1580114775.0190737,21.7,988.99,126.67,22.09,988.48,137.5,21.97,989.02,134.17
1580114780.0228682,21.7,988.99,161.67,22.1,988.48,135.0,21.97,989.02,131.67
1580114785.0267603,21.7,988.99,160.0,22.1,988.48,180.83,21.97,989.03,168.33
1580114790.0307293,21.7,989.0,160.0,22.1,988.48,181.67,21.98,989.03,168.33
1580114795.0342598,21.71,989.0,157.5,22.1,988.49,181.67,21.98,989.04,167.5
1580114800.0379639,21.71,989.0,155.0,22.11,988.49,180.83,21.98,989.04,166.67
1580114805.0404968,21.71,989.0,153.33,22.11,988.49,179.17,21.99,989.04,165.0
1580114810.0439506,21.71,988.99,153.33,22.11,988.49,175.0,21.99,989.04,161.67
1580114815.0483391,21.71,989.0,163.33,22.12,988.49,175.0,21.99,989.04,161.67
1580114820.0521026,21.71,988.99,163.33,22.12,988.5,181.67,21.99,989.04,170.0
1580114825.0551414,21.71,988.99,162.5,22.12,988.5,181.67,22.0,989.05,170.0
1580114830.0589454,21.71,989.0,161.67,22.13,988.5,179.17,22.0,989.05,168.33
1580114835.065156,21.71,988.99,126.67,22.13,988.5,179.17,22.0,989.05,168.33
1580114840.065799,21.71,989.0,135.0,22.13,988.5,150.83,22.0,989.05,140.83
1580114845.0690298,21.71,989.0,137.5,22.13,988.5,157.5,21.99,989.05,149.17
1580114850.0728924,21.71,989.0,135.83,22.13,988.5,160.83,21.99,989.05,151.67
1580114855.076846,21.72,989.0,134.17,22.13,988.5,160.0,21.99,989.05,150.0
1580114860.080031,21.72,989.0,142.5,22.13,988.5,155.83,22.0,989.06,148.33
1580114865.084487,21.72,988.99,140.0,22.13,988.5,161.67,22.0,989.05,155.0
1580114870.0882697,21.72,989.0,165.0,22.13,988.5,160.0,22.0,989.05,152.5
1580114875.090319,21.72,989.0,164.17,22.13,988.5,173.33,22.0,989.05,165.83
1580114880.093547,21.72,988.99,160.83,22.14,988.5,172.5,22.0,989.05,165.0
1580114885.0976243,21.72,988.99,163.33,22.14,988.5,170.83,22.0,989.05,163.33
1580114890.1013312,21.73,989.0,163.33,22.14,988.5,171.67,22.01,989.05,164.17
1580114895.1046598,21.73,988.99,163.33,22.14,988.5,173.33,22.01,989.04,165.83
1580114900.1079183,21.73,989.0,154.17,22.15,988.5,172.5,22.01,989.04,165.0
1580114905.111635,21.73,989.0,139.17,22.15,988.5,167.5,22.01,989.05,160.0
1580114910.1144028,21.73,989.0,139.17,22.15,988.5,160.0,22.01,989.05,149.17
1580114915.1183074,21.73,989.0,140.0,22.15,988.5,158.33,22.01,989.04,148.33
1580114920.1216133,21.74,989.01,139.17,22.15,988.5,160.0,22.01,989.04,150.0
1580114925.1257296,21.74,989.0,137.5,22.15,988.5,160.0,22.01,989.04,149.17
1580114930.1282406,21.74,989.01,135.83,22.16,988.51,157.5,22.02,989.05,148.33
1580114935.1315598,21.74,989.02,137.5,22.16,988.51,156.67,22.02,989.05,147.5
1580114940.1357365,21.74,989.02,136.67,22.16,988.51,156.67,22.02,989.05,148.33
1580114945.1389184,21.74,989.02,130.0,22.16,988.52,161.67,22.02,989.06,151.67
1580114950.1433067,21.74,989.02,126.67,22.16,988.53,148.33,22.02,989.06,140.0
1580114955.1463068,21.74,989.02,141.67,22.16,988.53,148.33,22.02,989.06,140.0
1580114960.1499374,21.74,989.02,145.83,22.16,988.53,179.17,22.02,989.06,165.0
1580114965.1524568,21.74,989.02,145.83,22.16,988.53,173.33,22.02,989.06,160.83
1580114970.156447,21.74,989.02,145.83,22.16,988.53,173.33,22.02,989.06,160.83
1580114975.1602864,21.74,989.02,145.83,22.16,988.53,174.17,22.02,989.07,160.83
1580114980.164642,21.74,989.03,147.5,22.16,988.53,174.17,22.02,989.06,160.83
1580114985.170329,21.74,989.03,149.17,22.16,988.53,174.17,22.02,989.07,161.67
1580114990.1711407,21.74,989.03,148.33,22.16,988.53,177.5,22.02,989.07,165.0
1580114995.1752563,21.74,989.03,150.0,22.16,988.53,176.67,22.02,989.07,164.17
1580115000.1780577,21.74,989.03,150.83,22.16,988.53,178.33,22.02,989.07,165.83
1580115005.182114,21.74,989.03,151.67,22.16,988.53,179.17,22.02,989.07,165.83
1580115010.1895478,21.74,989.03,151.67,22.16,988.54,179.17,22.02,989.08,166.67
1580115015.189159,21.74,989.03,152.5,22.16,988.54,179.17,22.02,989.08,166.67
1580115020.1926475,21.74,989.03,152.5,22.16,988.54,180.0,22.02,989.08,166.67
1580115025.1969063,21.74,989.03,152.5,22.16,988.54,180.0,22.02,989.08,167.5
1580115030.1999297,21.74,989.03,152.5,22.16,988.54,180.0,22.02,989.08,167.5
1580115035.2025282,21.74,989.03,158.33,22.16,988.54,180.0,22.02,989.07,167.5
1580115040.2063913,21.74,989.03,157.5,22.16,988.55,182.5,22.02,989.08,170.83
1580115045.210522,21.74,989.03,156.67,22.16,988.55,182.5,22.02,989.08,170.0
1580115050.214549,21.74,989.04,150.83,22.16,988.55,181.67,22.02,989.08,170.0
1580115055.217405,21.74,989.04,150.83,22.16,988.56,174.17,22.02,989.08,162.5
1580115060.221243,21.74,989.05,151.67,22.16,988.56,178.33,22.02,989.08,165.0
1580115065.2251568,21.74,989.06,155.83,22.17,988.56,178.33,22.03,989.09,165.83
1580115070.228203,21.74,989.06,153.33,22.17,988.56,182.5,22.03,989.09,169.17
1580115075.2317033,21.74,989.06,153.33,22.17,988.57,180.0,22.03,989.09,167.5
1580115080.2357125,21.74,989.06,153.33,22.17,988.57,180.83,22.03,989.1,167.5
1580115085.239346,21.74,989.06,153.33,22.17,988.57,180.0,22.03,989.1,167.5
1580115090.2426336,21.74,989.06,154.17,22.17,988.57,180.83,22.03,989.1,167.5
1580115095.246883,21.74,989.07,155.0,22.17,988.57,180.83,22.02,989.1,168.33
1580115100.2502432,21.74,989.07,155.0,22.17,988.57,181.67,22.02,989.11,168.33
1580115105.2528372,21.74,989.07,155.0,22.17,988.58,181.67,22.02,989.11,168.33
1580115110.2564337,21.74,989.08,198.33,22.18,988.58,181.67,22.02,989.11,168.33
1580115115.2601624,21.74,989.08,201.67,22.18,988.58,213.33,22.02,989.12,199.17
1580115120.2638178,21.74,989.09,200.0,22.18,988.59,217.5,22.02,989.12,202.5
1580115125.2676754,21.74,989.1,204.17,22.18,988.59,215.0,22.02,989.13,200.0
1580115130.271435,21.74,989.1,205.0,22.18,988.59,219.17,22.02,989.13,204.17
1580115135.2750843,21.74,989.1,205.0,22.17,988.6,220.83,22.02,989.14,205.83
1580115140.2774491,21.74,989.11,205.0,22.17,988.6,220.83,22.02,989.14,205.83
1580115145.2820828,21.74,989.11,205.0,22.17,988.6,220.83,22.02,989.14,205.83
1580115150.2852092,21.74,989.11,205.83,22.17,988.6,220.83,22.02,989.14,205.83
1580115155.2894642,21.74,989.11,205.83,22.17,988.6,220.83,22.02,989.15,205.83
1580115160.2972448,21.74,989.11,205.83,22.17,988.6,220.83,22.02,989.15,205.83
1580115165.2970188,21.74,989.11,205.83,22.17,988.6,220.83,22.02,989.15,205.83
1580115170.2996542,21.74,989.11,205.83,22.17,988.61,221.67,22.02,989.15,205.83
1580115175.3028185,21.74,989.11,205.83,22.17,988.61,221.67,22.02,989.14,206.67
1580115180.307039,21.74,989.12,205.83,22.17,988.61,221.67,22.03,989.14,206.67
1580115185.3104131,21.74,989.11,205.83,22.17,988.61,221.67,22.03,989.15,206.67
1580115190.3139892,21.74,989.12,206.67,22.17,988.61,221.67,22.03,989.15,206.67
1580115195.3182275,21.74,989.12,206.67,22.17,988.61,221.67,22.03,989.15,206.67
1580115200.3222716,21.74,989.12,206.67,22.16,988.61,221.67,22.03,989.15,206.67
1580115205.3248203,21.74,989.13,206.67,22.16,988.61,221.67,22.03,989.15,206.67
1580115210.3279183,21.74,989.14,206.67,22.16,988.61,222.5,22.02,989.16,206.67
1580115215.3313415,21.74,989.14,206.67,22.16,988.61,222.5,22.02,989.16,207.5
1580115220.335197,21.74,989.14,206.67,22.16,988.61,222.5,22.02,989.16,207.5
1580115225.3394477,21.73,989.14,206.67,22.16,988.62,222.5,22.02,989.17,207.5
1580115230.342992,21.73,989.14,206.67,22.15,988.61,222.5,22.02,989.17,207.5
1580115235.3463686,21.73,989.14,207.5,22.15,988.61,222.5,22.02,989.17,207.5
1580115240.350352,21.73,989.14,207.5,22.15,988.61,222.5,22.02,989.16,207.5
1580115245.352399,21.73,989.14,207.5,22.15,988.62,222.5,22.02,989.17,207.5
1580115250.3568058,21.73,989.15,207.5,22.15,988.62,222.5,22.02,989.17,207.5
1580115255.360641,21.73,989.14,207.5,22.15,988.62,223.33,22.02,989.17,208.33
1580115260.3641086,21.73,989.15,208.33,22.15,988.62,223.33,22.02,989.17,208.33
1580115265.3680325,21.72,989.15,208.33,22.15,988.62,223.33,22.02,989.17,208.33
1580115270.3717225,21.72,989.15,208.33,22.15,988.62,223.33,22.01,989.17,208.33
1580115275.3747625,21.72,989.15,208.33,22.14,988.62,223.33,22.01,989.17,208.33
1580115280.3777134,21.72,989.16,209.17,22.14,988.63,224.17,22.01,989.17,209.17
1580115285.3812177,21.72,989.16,209.17,22.14,988.63,224.17,22.01,989.17,209.17
1580115290.3848886,21.72,989.17,209.17,22.13,988.63,224.17,22.01,989.18,209.17
1580115295.3894756,21.72,989.17,209.17,22.13,988.63,224.17,22.01,989.18,209.17
1580115300.3925796,21.72,989.17,209.17,22.13,988.63,224.17,22.0,989.18,209.17
1580115305.3965747,21.71,989.17,209.17,22.13,988.64,225.0,22.0,989.18,209.17
1580115310.4005408,21.71,989.17,210.0,22.13,988.64,225.0,22.01,989.18,210.0
1580115315.403341,21.71,989.17,210.0,22.13,988.64,225.0,22.01,989.18,210.0
1580115320.4116309,21.71,989.17,210.0,22.13,988.64,225.0,22.01,989.18,210.0
1580115325.410321,21.71,989.17,210.0,22.13,988.64,225.0,22.01,989.18,210.0
1580115330.4142756,21.7,989.17,210.83,22.13,988.64,225.83,22.01,989.18,210.83
1580115335.419881,21.7,989.18,210.83,22.12,988.64,225.83,22.01,989.18,210.83
1580115340.421757,21.7,989.18,210.83,22.12,988.64,225.83,22.01,989.19,210.83
1580115345.4256444,21.7,989.18,210.83,22.12,988.64,226.67,22.01,989.19,210.83
1580115350.4279644,21.7,989.18,210.83,22.12,988.64,226.67,22.01,989.19,210.83
1580115355.4316137,21.7,989.17,210.83,22.12,988.64,226.67,22.01,989.19,211.67
1580115360.4347312,21.7,989.17,211.67,22.12,988.65,226.67,22.01,989.19,211.67
1580115365.4388392,21.7,989.18,211.67,22.12,988.65,226.67,22.01,989.19,211.67
1580115370.4421504,21.7,989.18,211.67,22.12,988.66,226.67,22.01,989.19,211.67
1580115375.4455755,21.7,989.18,211.67,22.12,988.65,226.67,22.01,989.19,211.67
1580115380.4490404,21.7,989.18,211.67,22.12,988.66,227.5,22.01,989.18,212.5
1580115385.4517412,21.7,989.18,210.83,22.12,988.65,227.5,22.01,989.18,212.5
1580115390.4554343,21.7,989.18,170.83,22.12,988.65,225.83,22.01,989.19,210.83
1580115395.459084,21.7,989.18,167.5,22.12,988.66,189.17,22.01,989.18,183.33
1580115400.4627187,21.7,989.18,169.17,22.12,988.65,187.5,22.01,989.19,176.67
1580115405.4659307,21.7,989.18,158.33,22.12,988.66,190.0,22.02,989.19,178.33
1580115410.4692729,21.7,989.18,158.33,22.13,988.66,185.83,22.02,989.19,174.17
1580115415.4726539,21.7,989.18,156.67,22.13,988.65,186.67,22.02,989.19,174.17
1580115420.4768,21.7,989.18,157.5,22.13,988.66,185.83,22.02,989.19,173.33
1580115425.4808202,21.7,989.18,155.83,22.13,988.66,185.83,22.02,989.2,173.33
1580115430.4840932,21.7,989.19,155.0,22.13,988.66,185.0,22.02,989.2,172.5
1580115435.4931352,21.7,989.18,153.33,22.13,988.66,185.0,22.03,989.2,172.5
1580115440.4905806,21.71,989.19,153.33,22.14,988.66,184.17,22.03,989.2,170.83
1580115445.4947748,21.71,989.19,170.0,22.14,988.66,184.17,22.03,989.19,170.83
1580115450.497568,21.71,989.19,152.5,22.14,988.66,190.83,22.03,989.19,180.0
1580115455.5012038,21.71,989.19,152.5,22.14,988.66,184.17,22.03,989.19,170.83
1580115460.5055585,21.71,989.19,142.5,22.15,988.66,184.17,22.04,989.2,170.0
1580115465.5086968,21.71,989.19,142.5,22.15,988.66,172.5,22.03,989.19,160.83
1580115470.5126994,21.72,989.19,143.33,22.15,988.66,173.33,22.03,989.19,161.67
1580115475.5153725,21.72,989.19,155.0,22.16,988.66,175.0,22.03,989.19,162.5
1580115480.5200288,21.72,989.19,145.83,22.16,988.66,178.33,22.04,989.2,169.17
1580115485.527837,21.72,989.19,177.5,22.17,988.66,172.5,22.04,989.19,161.67
1580115490.5266025,21.72,989.19,174.17,22.17,988.66,192.5,22.04,989.2,184.17
1580115495.5306916,21.73,989.19,174.17,22.18,988.67,184.17,22.04,989.2,179.17
1580115500.533799,21.73,989.18,165.83,22.18,988.66,184.17,22.04,989.2,178.33
1580115505.5376203,21.73,989.19,164.17,22.19,988.67,191.67,22.04,989.19,181.67
1580115510.5405161,21.73,989.19,162.5,22.19,988.66,191.67,22.04,989.2,180.83
1580115515.5452206,21.73,989.18,161.67,22.2,988.66,190.83,22.04,989.2,179.17
1580115520.5477679,21.73,989.18,162.5,22.2,988.66,190.83,22.05,989.2,179.17
1580115525.552155,21.74,989.19,162.5,22.2,988.66,191.67,22.05,989.2,180.0
1580115530.5550954,21.74,989.18,161.67,22.2,988.66,191.67,22.05,989.2,180.0
1580115535.5589538,21.74,989.18,155.83,22.21,988.66,191.67,22.05,989.19,180.0
1580115540.5622976,21.74,989.17,154.17,22.21,988.67,185.83,22.05,989.2,173.33
1580115545.5657387,21.75,989.17,153.33,22.21,988.66,185.0,22.05,989.19,172.5
1580115550.5695662,21.75,989.18,153.33,22.21,988.66,185.0,22.06,989.2,172.5
1580115555.573104,21.75,989.18,153.33,22.21,988.66,185.0,22.06,989.19,171.67
1580115560.5764475,21.75,989.18,153.33,22.21,988.66,185.0,22.06,989.19,171.67
1580115565.5801046,21.76,989.18,154.17,22.21,988.66,183.33,22.06,989.19,171.67
1580115570.5842688,21.76,989.18,152.5,22.21,988.66,185.0,22.06,989.19,172.5
1580115575.5879502,21.76,989.18,153.33,22.21,988.66,184.17,22.06,989.19,171.67
1580115580.5906847,21.76,989.17,153.33,22.21,988.66,185.0,22.06,989.19,172.5
1580115585.5936325,21.76,989.17,153.33,22.21,988.66,185.0,22.06,989.19,171.67
1580115590.5981886,21.76,989.17,153.33,22.21,988.66,185.0,22.07,989.19,171.67
1580115595.601042,21.76,989.16,152.5,22.21,988.66,185.0,22.07,989.19,171.67
1580115600.6053343,21.77,989.17,151.67,22.21,988.66,184.17,22.07,989.19,171.67
1580115605.6090055,21.77,989.18,151.67,22.21,988.66,182.5,22.07,989.19,170.0
1580115610.613014,21.77,989.18,150.83,22.21,988.66,183.33,22.07,989.19,170.83
1580115615.6154099,21.78,989.17,150.83,22.21,988.66,183.33,22.07,989.2,170.0
1580115620.6189585,21.78,989.17,150.83,22.22,988.66,183.33,22.07,989.19,170.0
1580115625.6232548,21.78,989.17,150.0,22.22,988.66,183.33,22.07,989.19,170.0
1580115630.6271517,21.78,989.16,149.17,22.21,988.65,183.33,22.07,989.19,170.0
1580115635.6305223,21.79,989.16,150.0,22.21,988.65,182.5,22.06,989.18,169.17
1580115640.6338964,21.79,989.16,170.83,22.21,988.65,182.5,22.06,989.19,169.17
1580115645.637372,21.79,989.15,165.0,22.21,988.65,192.5,22.06,989.19,182.5
1580115650.640852,21.79,989.16,165.0,22.21,988.65,191.67,22.06,989.18,181.67
1580115655.643599,21.8,989.15,165.0,22.21,988.65,191.67,22.06,989.18,180.83
1580115660.6487331,21.8,989.15,165.0,22.21,988.65,191.67,22.06,989.18,180.83
1580115665.6512775,21.8,989.15,165.0,22.21,988.64,191.67,22.06,989.18,180.83
1580115670.6555276,21.8,989.14,165.0,22.21,988.64,191.67,22.06,989.18,180.83
