Time,T_0,P_0,L_0,T_1,P_1,L_1,T_2,P_2,L_2
1577976157.3680596,18.45,1000.12,85.83,18.44,999.54,56.67,18.44,1000.44,52.5
1577976217.340207,18.48,1000.11,79.17,18.42,999.53,53.33,18.44,1000.42,48.33
1577976277.3876839,18.49,1000.14,72.5,18.42,999.56,47.5,18.42,1000.44,41.67
1577976337.3601036,18.49,1000.12,65.83,18.43,999.56,44.17,18.42,1000.44,41.67
1577976397.3314867,18.49,1000.13,60.0,18.43,999.56,40.0,18.42,1000.43,38.33
1577976457.3536365,18.47,1000.13,55.0,18.42,999.57,36.67,18.42,1000.43,35.0
1577976517.3490038,18.44,1000.14,51.67,18.42,999.57,36.67,18.42,1000.44,31.67
1577976577.3453405,18.42,1000.15,47.5,18.4,999.56,33.33,18.4,1000.44,29.17
1577976637.3419256,18.41,1000.17,44.17,18.39,999.58,30.83,18.4,1000.46,26.67
1577976697.3392289,18.4,1000.18,40.83,18.39,999.58,28.33,18.4,1000.46,24.17
1577976757.3354738,18.41,1000.18,37.5,18.39,999.59,25.0,18.4,1000.46,22.5
1577976817.3322115,18.39,1000.15,33.33,18.39,999.58,22.5,18.4,1000.45,20.0
1577976877.3288846,18.39,1000.15,30.83,18.38,999.57,20.83,18.4,1000.44,18.33
1577976937.299596,18.35,1000.14,29.17,18.36,999.57,19.17,18.4,1000.44,16.67
1577976997.3488555,18.37,1000.15,27.5,18.36,999.55,15.83,18.4,1000.42,15.0
1577977057.3204055,18.37,1000.16,25.83,18.36,999.56,15.0,18.4,1000.42,15.0
1577977117.3176775,18.39,1000.15,23.33,18.36,999.56,13.33,18.39,1000.43,14.17
1577977177.3134315,18.4,1000.14,20.83,18.38,999.55,12.5,18.4,1000.42,12.5
1577977237.3108287,18.37,1000.14,39.17,18.36,999.55,11.67,18.4,1000.42,11.67
1577977297.308274,18.35,1000.13,37.5,18.38,999.55,10.83,18.4,1000.42,10.83
1577977357.3038356,18.31,1000.14,34.17,18.38,999.56,9.17,18.39,1000.43,9.17
1577977417.3007922,18.24,1000.14,33.33,18.38,999.55,8.33,18.38,1000.42,8.33
1577977477.2974706,18.23,1000.13,30.83,18.36,999.55,7.5,18.39,1000.42,7.5
1577977537.2942474,18.18,1000.15,29.17,18.38,999.55,6.67,18.39,1000.43,6.67
1577977597.2907505,18.16,1000.17,28.33,18.38,999.56,5.83,18.39,1000.41,5.83
1577977657.2874696,18.11,1000.18,26.67,18.39,999.57,5.0,18.39,1000.42,5.0
1577977717.2844055,18.11,1000.17,25.83,18.39,999.56,4.17,18.37,1000.41,4.17
1577977777.2555852,18.12,1000.18,25.0,18.38,999.57,3.33,18.36,1000.42,3.33
1577977837.3011851,18.13,1000.18,24.17,18.39,999.56,2.5,18.36,1000.43,2.5
1577977897.2758055,18.11,1000.16,23.33,18.39,999.55,2.5,18.36,1000.43,2.5
1577977957.272754,18.1,1000.14,22.5,18.36,999.54,1.67,18.36,1000.42,2.5
1577978017.26868,18.16,1000.14,21.67,18.34,999.53,1.67,18.36,1000.4,1.67
1577978077.2653337,18.18,1000.13,21.67,18.36,999.52,0.83,18.37,1000.39,1.67
1577978137.2624152,18.19,1000.13,21.67,18.34,999.51,0.83,18.38,1000.39,1.67
1577978197.2331686,18.18,1000.12,21.67,18.36,999.51,0.83,18.38,1000.39,1.67
1577978257.2817092,18.12,1000.12,21.67,18.38,999.5,0.83,18.39,1000.36,0.83
1577978317.2528481,18.06,1000.11,20.83,18.36,999.51,0.83,18.39,1000.36,0.83
1577978377.2490752,18.01,1000.08,20.83,18.34,999.48,0.83,18.39,1000.36,0.83
1577978437.246507,17.98,1000.07,20.83,18.3,999.47,0.0,18.37,1000.35,0.83
1577978497.2432072,17.98,1000.06,20.83,18.3,999.46,0.0,18.37,1000.34,0.83
1577978557.213665,17.96,1000.07,20.83,18.3,999.46,0.0,18.36,1000.34,0.83
1577978617.2603142,17.97,1000.06,20.0,18.32,999.46,0.0,18.35,1000.35,0.83
1577978677.2075813,17.96,1000.05,20.0,18.32,999.44,0.0,18.35,1000.35,0.83
1577978737.229507,17.97,1000.04,20.0,18.3,999.42,0.0,18.35,1000.33,0.83
1577978797.2251592,17.92,1000.03,20.0,18.3,999.42,0.0,18.34,1000.33,0.83
1577978857.2217646,17.92,1000.02,20.0,18.28,999.41,0.0,18.34,1000.31,0.83
1577978917.2178252,17.94,1000.01,20.0,18.28,999.4,0.0,18.32,1000.29,0.83
1577978977.1879382,17.9,1000.02,20.0,18.3,999.4,0.0,18.32,1000.29,0.83
1577979037.2385163,17.84,1000.02,19.17,18.27,999.39,0.0,18.32,1000.28,0.0
1577979097.1836252,17.83,999.99,19.17,18.27,999.39,0.0,18.32,1000.28,0.0
1577979157.2327795,17.85,999.99,19.17,18.28,999.38,0.0,18.32,1000.28,0.0
1577979217.1774712,17.89,999.99,2.5,18.28,999.38,0.0,18.32,1000.28,0.0
1577979277.1999302,17.87,1000.0,2.5,18.28,999.37,0.0,18.32,1000.29,0.0
1577979337.167999,17.86,999.97,1.67,18.28,999.37,0.0,18.34,1000.27,0.0
1577979397.217695,17.9,999.98,2.5,18.26,999.37,0.0,18.32,1000.25,0.0
1577979457.1894722,17.9,999.98,2.5,18.24,999.36,0.0,18.32,1000.25,0.0
1577979517.1865265,17.92,999.99,2.5,18.26,999.37,0.0,18.3,1000.25,0.0
1577979577.1839874,17.9,1000.0,1.67,18.28,999.38,0.0,18.3,1000.26,0.0
1577979637.1806045,17.89,1000.01,1.67,18.3,999.4,0.0,18.3,1000.27,0.0
1577979697.152025,17.92,1000.02,2.5,18.3,999.42,0.0,18.28,1000.3,0.0
1577979757.1747105,17.93,1000.04,2.5,18.3,999.42,0.0,18.28,1000.3,0.0
1577979817.169357,17.95,1000.04,1.67,18.3,999.42,0.0,18.28,1000.31,0.0
1577979877.1397948,17.93,1000.05,2.5,18.32,999.42,0.0,18.26,1000.31,0.0
1577979937.1888359,17.91,1000.05,2.5,18.32,999.43,0.0,18.26,1000.34,0.0
1577979997.160693,17.88,1000.06,1.67,18.32,999.43,0.0,18.26,1000.34,0.0
1577980057.1527936,17.88,1000.05,2.5,18.32,999.44,0.0,18.28,1000.34,0.0
1577980117.1271787,17.87,1000.06,1.67,18.32,999.44,0.0,18.28,1000.35,0.0
1577980177.1638255,17.87,1000.06,1.67,18.32,999.43,0.0,18.26,1000.35,0.0
1577980237.1432831,17.86,1000.06,2.5,18.34,999.44,0.0,18.26,1000.35,0.0
1577980297.1422312,17.88,1000.06,2.5,18.36,999.45,0.0,18.28,1000.35,0.0
1577980357.1401973,17.87,1000.07,2.5,18.36,999.45,0.0,18.26,1000.35,0.0
1577980417.1369147,17.87,1000.05,2.5,18.34,999.44,0.0,18.26,1000.35,0.0
1577980477.1070206,17.85,1000.05,2.5,18.34,999.44,0.0,18.26,1000.34,0.0
1577980537.132159,17.83,1000.07,2.5,18.34,999.43,0.0,18.26,1000.34,0.0
1577980597.1250908,17.83,1000.07,2.5,18.34,999.43,0.0,18.26,1000.35,0.0
1577980657.1172605,17.83,1000.06,2.5,18.34,999.44,0.0,18.26,1000.34,0.0
1577980717.1178415,17.82,1000.08,2.5,18.34,999.45,0.0,18.26,1000.35,0.0
1577980777.0886538,17.82,1000.09,2.5,18.34,999.45,0.0,18.26,1000.36,0.0
1577980837.1104689,17.82,1000.11,3.33,18.34,999.46,0.0,18.26,1000.36,0.0
1577980897.1077025,17.79,1000.11,2.5,18.34,999.46,0.0,18.26,1000.36,0.0
1577980957.1045294,17.79,1000.12,1.67,18.32,999.47,0.0,18.26,1000.37,0.0
1577981017.1021714,17.8,1000.11,1.67,18.32,999.48,0.0,18.26,1000.38,0.0
1577981077.098648,17.81,1000.12,1.67,18.32,999.47,0.0,18.26,1000.37,0.0
1577981137.0955927,17.84,1000.1,1.67,18.3,999.47,0.0,18.26,1000.37,0.0
1577981197.0924268,17.85,1000.1,1.67,18.3,999.47,0.0,18.26,1000.37,0.0
1577981257.0892484,17.84,1000.11,1.67,18.3,999.48,0.0,18.24,1000.36,0.0
1577981317.0521526,17.84,1000.13,1.67,18.32,999.49,0.0,18.24,1000.38,0.0
1577981377.11009,17.84,1000.13,1.67,18.32,999.51,0.0,18.24,1000.4,0.0
1577981437.0812705,17.83,1000.15,1.67,18.32,999.5,0.0,18.24,1000.4,0.0
1577981497.0770926,17.8,1000.15,1.67,18.32,999.5,0.0,18.24,1000.4,0.0
1577981557.073739,17.8,1000.16,1.67,18.32,999.5,0.0,18.24,1000.4,0.0
1577981617.071198,17.81,1000.15,2.5,18.32,999.52,0.0,18.24,1000.39,0.0
1577981677.0522275,17.79,1000.16,1.67,18.32,999.51,0.0,18.23,1000.4,0.0
1577981737.0352144,17.78,1000.17,1.67,18.34,999.51,0.0,18.22,1000.4,0.0
1577981797.083525,17.78,1000.17,1.67,18.34,999.52,0.0,18.21,1000.4,0.0
1577981857.0460114,17.8,1000.17,2.5,18.34,999.52,0.0,18.21,1000.4,0.0
1577981917.047718,17.8,1000.16,2.5,18.34,999.52,0.0,18.22,1000.41,0.0
1577981977.044185,17.79,1000.17,2.5,18.32,999.51,0.0,18.23,1000.42,0.0
1577982037.0078864,17.79,1000.15,2.5,18.32,999.5,0.0,18.22,1000.4,0.0
1577982097.0676913,17.79,1000.15,2.5,18.3,999.5,0.0,18.2,1000.39,0.0
1577982157.0348988,17.82,1000.15,2.5,18.3,999.5,0.0,18.2,1000.39,0.0
1577982217.0216408,17.83,1000.15,2.5,18.3,999.5,0.0,18.2,1000.39,0.0
1577982277.0075648,17.82,1000.13,2.5,18.3,999.48,0.0,18.2,1000.37,0.0
1577982337.0506735,17.79,1000.12,2.5,18.3,999.47,0.0,18.21,1000.35,0.0
1577982397.000284,17.78,1000.08,2.5,18.3,999.45,0.0,18.21,1000.35,0.0
1577982457.049353,17.78,1000.07,2.5,18.3,999.42,0.0,18.2,1000.31,0.0
1577982516.9822855,17.78,1000.04,2.5,18.28,999.41,0.0,18.2,1000.31,0.0
1577982577.0156224,17.77,1000.03,2.5,18.3,999.41,0.0,18.18,1000.3,0.0
1577982636.9967947,17.76,1000.03,3.33,18.3,999.41,0.0,18.19,1000.28,0.0
1577982696.9987688,17.75,1000.03,2.5,18.3,999.39,0.0,18.2,1000.27,0.0
1577982757.001631,17.74,1000.02,2.5,18.3,999.39,0.0,18.22,1000.27,0.0
1577982816.9885404,17.73,999.99,2.5,18.32,999.36,0.0,18.21,1000.25,0.0
1577982876.972923,17.74,999.98,2.5,18.3,999.36,0.0,18.22,1000.25,0.0
1577982937.0144238,17.75,999.97,2.5,18.3,999.34,0.0,18.22,1000.21,0.0
1577982996.9882288,17.73,999.96,3.33,18.3,999.32,0.0,18.22,1000.21,0.0
1577983056.96481,17.73,999.93,2.5,18.28,999.3,0.0,18.23,1000.2,0.0
1577983117.0102766,17.73,999.93,2.5,18.28,999.28,0.0,18.23,1000.16,0.0
1577983176.9718034,17.7,999.92,2.5,18.27,999.26,0.0,18.23,1000.16,0.0
1577983236.9802015,17.71,999.9,2.5,18.28,999.25,0.0,18.23,1000.15,0.0
1577983296.9504757,17.7,999.9,2.5,18.28,999.23,0.0,18.23,1000.14,0.0
1577983356.9875689,17.72,999.88,2.5,18.28,999.22,0.0,18.22,1000.1,0.0
1577983416.9636633,17.72,999.84,2.5,18.3,999.19,0.0,18.22,1000.1,0.0
1577983476.9408698,17.72,999.81,3.33,18.3,999.19,0.0,18.22,1000.08,0.0
1577983536.9636307,17.73,999.81,2.5,18.28,999.2,0.0,18.22,1000.08,0.0
1577983596.955726,17.72,999.8,2.5,18.28,999.2,0.0,18.21,1000.05,0.0
1577983656.9495301,17.72,999.8,2.5,18.27,999.2,0.0,18.21,1000.05,0.0
1577983716.9503329,17.71,999.81,2.5,18.27,999.19,0.0,18.21,1000.04,0.0
1577983776.9426682,17.72,999.79,2.5,18.26,999.19,0.0,18.19,1000.05,0.0
1577983836.944133,17.71,999.8,2.5,18.26,999.18,0.0,18.19,1000.06,0.0
1577983896.9141912,17.7,999.8,3.33,18.26,999.17,0.0,18.19,1000.04,0.0
1577983956.921669,17.7,999.78,2.5,18.26,999.16,0.0,18.19,1000.03,0.0
1577984016.9187315,17.74,999.76,2.5,18.24,999.15,0.0,18.19,1000.02,0.0
1577984076.9293358,17.74,999.76,3.33,18.24,999.14,0.0,18.18,999.99,0.0
1577984136.9258738,17.73,999.76,2.5,18.24,999.13,0.0,18.18,1000.0,0.0
1577984196.9221914,17.72,999.75,2.5,18.24,999.13,0.0,18.19,999.97,0.0
1577984256.9085956,17.7,999.74,2.5,18.24,999.12,0.0,18.2,999.94,0.0
1577984316.9045222,17.69,999.72,3.33,18.24,999.11,0.0,18.19,999.94,0.0
1577984376.9028993,17.7,999.73,2.5,18.24,999.09,0.0,18.18,999.94,0.0
1577984436.902917,17.73,999.73,2.5,18.22,999.1,0.0,18.18,999.94,0.0
1577984496.898365,17.74,999.73,2.5,18.21,999.09,0.0,18.18,999.95,0.0
1577984556.9026706,17.7,999.73,2.5,18.21,999.1,0.0,18.16,999.95,0.0
1577984616.8648276,17.7,999.72,2.5,18.21,999.09,0.0,18.16,999.94,0.0
1577984676.8861556,17.7,999.72,2.5,18.22,999.08,0.0,18.16,999.94,0.0
1577984736.8784714,17.71,999.72,2.5,18.21,999.08,0.0,18.16,999.96,0.0
1577984796.877899,17.72,999.71,2.5,18.21,999.08,0.0,18.14,999.96,0.0
1577984856.8820155,17.69,999.71,2.5,18.23,999.06,0.0,18.14,999.95,0.0
1577984916.8813,17.69,999.7,2.5,18.23,999.06,0.0,18.14,999.95,0.0
1577984976.8719158,17.69,999.7,2.5,18.22,999.06,0.0,18.16,999.93,0.0
1577985036.874191,17.71,999.71,2.5,18.22,999.06,0.0,18.16,999.93,0.0
1577985096.8616304,17.72,999.71,2.5,18.21,999.07,0.0,18.16,999.95,0.0
1577985156.8532546,17.71,999.72,2.5,18.2,999.07,0.0,18.14,999.96,0.0
1577985216.853732,17.7,999.71,2.5,18.21,999.08,0.0,18.14,999.96,0.0
1577985276.860157,17.71,999.71,2.5,18.22,999.07,0.0,18.14,999.97,0.0
1577985336.829925,17.69,999.71,2.5,18.21,999.06,0.0,18.14,999.96,0.0
1577985396.8534062,17.71,999.69,2.5,18.23,999.06,0.0,18.14,999.96,0.0
1577985456.8497596,17.7,999.69,2.5,18.23,999.05,0.0,18.12,999.95,0.0
1577985516.8192446,17.69,999.69,1.67,18.24,999.05,0.0,18.12,999.93,0.0
1577985576.8681376,17.67,999.67,3.33,18.22,999.02,0.0,18.12,999.92,0.0
1577985636.8257165,17.68,999.66,2.5,18.23,999.02,0.0,18.12,999.92,0.0
1577985696.8365958,17.69,999.65,2.5,18.23,998.99,0.0,18.12,999.91,0.0
1577985756.8322387,17.69,999.64,2.5,18.23,999.0,0.0,18.12,999.87,0.0
1577985816.8302064,17.68,999.64,2.5,18.23,999.0,0.0,18.12,999.86,0.0
1577985876.8004081,17.67,999.63,2.5,18.22,998.99,0.0,18.12,999.87,0.0
1577985936.8395147,17.69,999.63,2.5,18.21,998.99,0.0,18.14,999.86,0.0
1577985996.7944207,17.69,999.62,2.5,18.21,998.99,0.0,18.14,999.86,0.0
1577986116.813716,17.67,999.65,2.5,18.2,998.99,0.0,18.12,999.85,0.0
1577986176.8062732,17.67,999.65,2.5,18.21,999.0,0.0,18.12,999.85,0.0
1577986236.7707431,17.68,999.66,2.5,18.21,999.01,0.0,18.12,999.86,0.0
1577986296.8274405,17.67,999.65,2.5,18.22,999.01,0.0,18.1,999.89,0.0
1577986356.8000546,17.67,999.65,2.5,18.22,999.02,0.0,18.1,999.89,0.0
1577986416.7962694,17.65,999.65,2.5,18.23,999.01,0.0,18.1,999.88,0.0
1577986476.7937114,17.65,999.65,3.33,18.24,999.0,0.0,18.1,999.88,0.0
1577986536.785699,17.67,999.65,1.67,18.26,999.0,0.0,18.12,999.87,0.0
1577986596.785686,17.68,999.64,1.67,18.26,999.0,0.0,18.12,999.89,0.0
1577986656.7827964,17.69,999.63,1.67,18.26,999.01,0.0,18.14,999.87,0.0
1577986716.7705092,17.68,999.63,2.5,18.26,999.01,0.0,18.14,999.87,0.0
1577986776.7758436,17.67,999.65,2.5,18.27,999.0,0.0,18.12,999.88,0.0
1577986836.7729096,17.67,999.65,3.33,18.26,999.01,0.0,18.12,999.87,0.0
1577986896.7627914,17.66,999.65,2.5,18.26,999.0,0.0,18.1,999.87,0.0
1577986956.764992,17.68,999.64,2.5,18.24,999.0,0.0,18.1,999.88,0.0
1577987016.7627337,17.67,999.64,2.5,18.24,998.99,0.0,18.1,999.89,0.0
1577987076.7575953,17.67,999.62,3.33,18.24,998.98,0.0,18.1,999.87,0.0
1577987136.7550714,17.68,999.6,2.5,18.26,998.98,0.0,18.1,999.85,0.0
1577987196.7504776,17.69,999.6,2.5,18.26,998.98,0.0,18.1,999.84,0.0
1577987256.740421,17.69,999.6,3.33,18.26,998.96,0.0,18.1,999.82,0.0
1577987316.741017,17.68,999.59,2.5,18.26,998.96,0.0,18.1,999.82,0.0
1577987376.7303019,17.67,999.58,1.67,18.26,998.96,0.0,18.1,999.81,0.0
1577987436.7244449,17.67,999.57,1.67,18.26,998.94,0.0,18.08,999.81,0.0
1577987496.7333126,17.68,999.57,2.5,18.26,998.94,0.0,18.08,999.81,0.0
1577987556.697994,17.69,999.55,2.5,18.24,998.94,0.0,18.08,999.79,0.0
1577987616.7425961,17.67,999.53,2.5,18.24,998.92,0.0,18.08,999.76,0.0
1577987676.7249925,17.66,999.53,2.5,18.26,998.92,0.0,18.08,999.76,0.0
1577987736.6916668,17.65,999.53,2.5,18.26,998.89,0.0,18.07,999.76,0.0
1577987796.7444642,17.67,999.53,2.5,18.26,998.89,0.0,18.06,999.77,0.0
1577987856.6896029,17.65,999.52,2.5,18.26,998.88,0.0,18.06,999.77,0.0
1577987916.7227495,17.65,999.54,2.5,18.26,998.88,0.0,18.04,999.79,0.0
1577987976.6955907,17.66,999.54,3.33,18.26,998.89,0.0,18.04,999.79,0.0
1577988036.6679974,17.64,999.54,2.5,18.26,998.9,0.0,18.05,999.76,0.0
1577988096.6902068,17.62,999.54,2.5,18.24,998.89,0.0,18.06,999.73,0.0
1577988156.685979,17.63,999.52,2.5,18.24,998.89,0.0,18.06,999.72,0.0
1577988216.6899388,17.66,999.5,2.5,18.24,998.88,0.0,18.08,999.71,0.0
1577988276.6846035,17.67,999.49,2.5,18.23,998.86,0.0,18.08,999.69,0.0
1577988336.6790633,17.65,999.48,2.5,18.24,998.84,0.0,18.08,999.68,0.0
1577988396.6725311,17.65,999.46,2.5,18.24,998.83,0.0,18.07,999.67,0.0
1577988456.6787071,17.65,999.43,2.5,18.26,998.81,0.0,18.07,999.65,0.0
1577988516.6751366,17.65,999.43,3.33,18.24,998.78,0.0,18.07,999.64,0.0
1577988576.6723616,17.65,999.43,2.5,18.24,998.78,0.0,18.07,999.63,0.0
1577988636.6411512,17.64,999.44,3.33,18.24,998.78,0.0,18.06,999.63,0.0
1577988696.688615,17.64,999.44,2.5,18.22,998.76,0.0,18.04,999.64,0.0
1577988756.6530964,17.65,999.42,2.5,18.21,998.77,0.0,18.04,999.64,0.0
1577988816.6338935,17.65,999.42,2.5,18.2,998.76,0.0,18.04,999.62,0.0
1577988876.662078,17.64,999.41,1.67,18.2,998.75,0.0,18.04,999.62,0.0
1577988936.6145833,17.64,999.4,3.33,18.2,998.75,0.0,18.06,999.61,0.0
1577988996.6425662,17.63,999.4,3.33,18.18,998.75,0.0,18.06,999.6,0.0
1577989056.6329832,17.68,999.4,3.33,18.16,998.75,0.0,18.05,999.6,0.0
1577989116.6138756,17.71,999.38,1.67,18.16,998.74,0.0,18.04,999.59,0.0
1577989176.6524713,17.7,999.38,2.5,18.12,998.72,0.0,18.06,999.59,0.0
1577989236.5988708,17.75,999.35,3.33,18.12,998.73,0.0,18.06,999.59,0.0
1577989296.6498506,17.73,999.36,3.33,18.12,998.72,0.0,18.0,999.6,0.0
1577989356.6006215,17.73,999.35,3.33,18.08,998.7,0.0,18.0,999.6,0.0
1577989416.6517465,17.75,999.35,2.5,18.08,998.72,0.0,17.98,999.59,0.0
1577989476.596649,17.81,999.35,3.33,18.08,998.73,0.0,17.98,999.59,0.0
1577989536.6424847,17.8,999.35,3.33,18.1,998.73,0.0,17.94,999.64,0.0
1577989596.6161485,17.79,999.34,3.33,18.1,998.75,0.0,17.94,999.64,0.0
1577989656.6120772,17.82,999.35,3.33,18.14,998.74,0.0,17.92,999.66,0.0
1577989716.6087544,17.83,999.35,2.5,18.14,998.74,0.0,17.9,999.65,0.0
1577989776.5908275,17.88,999.35,3.33,18.16,998.74,0.0,17.89,999.66,0.0
1577989836.601931,17.92,999.35,3.33,18.18,998.74,0.0,17.89,999.66,0.0
1577989896.5734062,17.92,999.35,3.33,18.18,998.75,0.0,17.88,999.66,0.0
1577989956.617888,18.0,999.36,3.33,18.18,998.75,0.0,17.88,999.69,0.0
1577990016.5915954,18.04,999.34,3.33,18.18,998.74,0.0,17.88,999.69,0.0
1577990076.5890286,18.09,999.3,1.67,18.21,998.74,0.0,17.88,999.67,0.0
1577990136.579667,18.14,999.29,2.5,18.24,998.73,0.0,17.88,999.65,0.0
1577990196.5814116,18.25,999.27,3.33,18.26,998.72,0.0,17.87,999.64,0.0
1577990256.5417895,18.37,999.25,3.33,18.26,998.7,0.0,17.88,999.62,0.0
1577990316.5982606,18.46,999.24,1.67,18.27,998.68,0.0,17.89,999.59,0.0
1577990376.5718687,18.54,999.23,3.33,18.28,998.67,0.0,17.89,999.59,0.0
1577990436.5698786,18.64,999.22,3.33,18.3,998.65,0.0,17.88,999.58,0.0
1577990496.5412953,18.7,999.18,3.33,18.32,998.62,0.0,17.89,999.57,0.0
1577990556.5884814,18.77,999.17,3.33,18.34,998.62,0.0,17.9,999.49,0.0
1577990616.5600758,18.82,999.16,3.33,18.36,998.61,0.0,17.9,999.49,0.0
1577990676.5236282,18.92,999.15,2.5,18.34,998.6,0.0,17.92,999.47,0.0
1577990736.5532398,19.0,999.13,3.33,18.34,998.6,0.0,17.92,999.46,0.0
1577990796.5392444,19.08,999.11,3.33,18.34,998.6,0.0,17.94,999.45,0.0
1577990856.5342426,19.16,999.1,3.33,18.34,998.57,0.0,17.94,999.43,0.0
1577990916.544281,19.22,999.08,3.33,18.34,998.55,0.0,17.94,999.41,0.0
1577990976.5071154,19.29,999.06,3.33,18.34,998.54,0.0,17.92,999.41,0.0
1577991036.5514135,19.34,999.03,2.5,18.38,998.53,0.0,17.92,999.4,0.0
1577991096.5377731,19.41,999.04,2.5,18.4,998.51,0.0,17.92,999.4,0.0
1577991156.5220795,19.48,999.03,2.5,18.4,998.51,0.0,17.92,999.38,0.0
1577991216.5005643,19.54,999.01,3.33,18.42,998.5,0.0,17.92,999.37,0.0
1577991276.552979,19.59,999.02,3.33,18.4,998.48,0.0,17.96,999.36,0.0
1577991336.501584,19.65,998.99,3.33,18.4,998.46,0.0,17.96,999.36,0.0
1577991396.5466385,19.71,998.99,3.33,18.42,998.45,0.0,17.94,999.34,0.0
1577991456.507543,19.75,998.98,3.33,18.43,998.43,0.0,17.94,999.34,0.0
1577991516.5156221,19.81,998.97,1.67,18.46,998.43,0.0,17.94,999.33,0.0
1577991576.4880025,19.83,998.95,1.67,18.44,998.41,0.0,17.94,999.32,0.0
1577991636.5385187,19.89,998.93,1.67,18.44,998.4,0.0,17.98,999.3,0.0
1577991696.5104468,19.95,998.9,3.33,18.42,998.38,0.0,17.98,999.3,0.0
1577991756.5061848,20.0,998.89,2.5,18.43,998.39,0.0,17.98,999.29,0.0
1577991816.5039878,20.04,998.89,2.5,18.44,998.38,0.0,17.98,999.3,0.0
1577991876.501487,20.09,998.89,3.33,18.46,998.38,0.0,17.96,999.29,0.0
1577991936.4985034,20.14,998.87,3.33,18.46,998.38,0.0,17.96,999.27,0.0
1577991996.4905846,20.17,998.86,3.33,18.44,998.36,0.0,17.96,999.27,0.0
1577992056.4789536,20.21,998.84,3.33,18.46,998.36,0.0,17.98,999.26,0.0
1577992116.4646413,20.25,998.83,3.33,18.48,998.35,0.0,17.98,999.25,0.0
1577992176.5113082,20.29,998.82,3.33,18.48,998.35,0.0,17.98,999.22,0.0
1577992236.4862163,20.33,998.82,3.33,18.48,998.34,0.0,17.98,999.22,0.0
1577992296.457581,20.37,998.8,3.33,18.48,998.34,0.0,17.98,999.23,0.0
1577992356.506151,20.4,998.79,2.5,18.48,998.33,0.0,17.98,999.21,0.0
1577992416.4521265,20.43,998.78,1.67,18.48,998.31,0.0,17.98,999.21,0.0
1577992476.5092895,20.46,998.77,1.67,18.5,998.3,0.0,17.98,999.2,0.0
1577992536.4756768,20.5,998.75,1.67,18.52,998.3,0.0,17.98,999.19,0.0
1577992596.4732127,20.54,998.73,1.67,18.52,998.29,0.0,18.0,999.18,0.0
1577992656.4702356,20.57,998.71,1.67,18.52,998.28,0.0,18.0,999.17,0.0
1577992716.4680712,20.6,998.71,2.5,18.52,998.27,0.0,18.0,999.17,0.0
1577992776.4623473,20.61,998.71,3.33,18.52,998.26,0.0,18.0,999.17,0.0
1577992836.4644625,20.61,998.7,3.33,18.52,998.25,0.0,18.0,999.14,0.0
1577992896.4627619,20.63,998.7,3.33,18.52,998.24,0.0,18.02,999.13,0.0
1577992956.4256065,20.64,998.69,3.33,18.52,998.24,0.0,18.03,999.13,0.0
1577993016.4796164,20.67,998.69,3.33,18.5,998.24,0.0,18.03,999.13,0.0
1577993076.4257715,20.68,998.69,3.33,18.5,998.24,0.0,18.03,999.13,0.0
1577993136.45243,20.69,998.69,3.33,18.5,998.22,0.0,18.03,999.13,0.0
1577993196.4185972,20.7,998.68,2.5,18.5,998.22,0.0,18.03,999.13,0.0
1577993256.4610455,20.7,998.69,2.5,18.5,998.22,0.0,18.03,999.1,0.0
1577993316.435541,20.72,998.67,2.5,18.5,998.2,0.0,18.03,999.1,0.0
1577993376.4250126,20.73,998.65,3.33,18.48,998.19,0.0,18.02,999.09,0.0
1577993436.4277313,20.74,998.64,3.33,18.5,998.19,0.0,18.0,999.08,0.0
1577993496.4316373,20.75,998.64,3.33,18.5,998.19,0.0,18.0,999.08,0.0
1577993556.4055245,20.76,998.64,1.67,18.48,998.19,0.0,18.0,999.07,0.0
1577993616.4546256,20.75,998.66,1.67,18.48,998.19,0.0,18.0,999.07,0.0
1577993676.424881,20.75,998.63,3.33,18.46,998.17,0.0,18.0,999.07,0.0
1577993736.4102864,20.76,998.62,1.67,18.46,998.16,0.0,18.0,999.07,0.0
1577993796.4222622,20.75,998.61,1.67,18.44,998.14,0.0,18.02,999.06,0.0
1577993856.418122,20.77,998.59,1.67,18.44,998.13,0.0,18.0,999.05,0.0
1577993916.4166222,20.76,998.58,1.67,18.43,998.11,0.0,18.0,999.03,0.0
1577993976.412849,20.75,998.58,2.5,18.42,998.1,0.0,18.0,999.02,0.0
1577994036.385798,20.76,998.57,3.33,18.42,998.09,0.0,18.0,999.01,0.0
1577994096.4325435,20.72,998.57,3.33,18.42,998.07,0.0,17.98,999.0,0.0
1577994156.4063528,20.71,998.55,3.33,18.42,998.05,0.0,17.98,999.0,0.0
1577994216.3784554,20.72,998.52,3.33,18.4,998.05,0.0,17.98,998.98,0.0
1577994276.4280832,20.7,998.5,2.5,18.4,998.03,0.0,17.98,998.94,0.0
1577994336.400492,20.71,998.48,3.33,18.4,998.01,0.0,17.98,998.94,0.0
1577994396.3722632,20.73,998.48,3.33,18.42,998.01,0.0,17.98,998.92,0.0
1577994516.392334,20.64,998.47,3.33,18.4,998.01,0.0,17.96,998.92,0.0
1577994576.3643005,20.64,998.47,2.5,18.4,998.0,0.0,17.96,998.92,0.0
