Time,T_0,P_0,L_0,T_1,P_1,L_1,T_2,P_2,L_2
1579453105.669822,19.96,1005.81,23.33,20.21,1005.12,3.33,20.57,1005.91,0.83
1579453135.6464028,19.97,1005.81,22.5,20.21,1005.13,3.33,20.56,1005.92,0.83
1579453165.6512349,19.98,1005.82,23.33,20.21,1005.12,3.33,20.53,1005.91,0.83
1579453195.6511586,19.97,1005.83,23.33,20.2,1005.13,3.33,20.53,1005.92,0.83
1579453225.6522772,19.94,1005.84,23.33,20.2,1005.13,3.33,20.53,1005.92,0.83
1579453255.6548405,19.92,1005.85,23.33,20.22,1005.14,3.33,20.53,1005.92,0.83
1579453285.6572912,19.92,1005.86,22.5,20.23,1005.16,3.33,20.53,1005.93,0.83
1579453315.6622677,19.93,1005.86,23.33,20.24,1005.16,3.33,20.52,1005.94,0.83
1579453345.6623347,19.94,1005.85,22.5,20.25,1005.15,3.33,20.51,1005.94,0.83
1579453375.6919541,19.94,1005.86,22.5,20.25,1005.16,3.33,20.51,1005.94,0.0
1579453405.6672785,19.94,1005.86,23.33,20.25,1005.16,3.33,20.51,1005.95,0.83
1579453435.6722846,19.94,1005.86,23.33,20.24,1005.17,3.33,20.5,1005.95,0.83
1579453465.6722512,19.95,1005.86,23.33,20.23,1005.17,3.33,20.51,1005.95,0.83
1579453495.6734443,19.95,1005.88,23.33,20.22,1005.18,3.33,20.51,1005.95,0.83
1579453525.6759415,19.97,1005.88,23.33,20.22,1005.19,3.33,20.51,1005.97,0.83
1579453555.7057054,19.96,1005.89,23.33,20.22,1005.21,4.17,20.51,1005.98,0.83
1579453585.6821692,19.96,1005.9,23.33,20.21,1005.21,4.17,20.51,1005.98,0.83
1579453615.686244,19.97,1005.91,23.33,20.2,1005.21,4.17,20.51,1005.98,0.83
1579453645.6860852,19.97,1005.92,23.33,20.2,1005.23,4.17,20.51,1006.0,0.83
1579453675.691259,19.97,1005.92,23.33,20.2,1005.24,4.17,20.51,1006.02,0.83
1579453705.6914032,19.97,1005.94,23.33,20.2,1005.25,2.5,20.51,1006.02,0.83
1579453735.7203674,19.95,1005.96,23.33,20.19,1005.26,3.33,20.5,1006.03,0.0
1579453765.6955662,19.93,1005.97,22.5,20.19,1005.26,3.33,20.48,1006.04,0.83
1579453795.6999652,19.93,1005.99,23.33,20.18,1005.27,3.33,20.47,1006.05,0.0
1579453825.7003682,19.93,1006.01,22.5,20.17,1005.28,3.33,20.47,1006.06,0.0
1579453855.728921,19.93,1006.02,23.33,20.16,1005.29,3.33,20.48,1006.09,0.83
1579453885.7051206,19.93,1006.02,23.33,20.17,1005.29,3.33,20.48,1006.08,0.83
1579453915.7103293,19.96,1006.02,23.33,20.18,1005.31,3.33,20.47,1006.1,0.83
1579453945.71027,19.97,1006.01,23.33,20.19,1005.3,3.33,20.47,1006.1,0.83
1579453975.7153747,19.99,1006.03,23.33,20.2,1005.32,3.33,20.46,1006.13,0.83
1579454005.714997,20.0,1006.04,22.5,20.21,1005.32,3.33,20.45,1006.14,0.83
1579454035.7722905,20.0,1006.05,22.5,20.22,1005.35,3.33,20.43,1006.16,0.83
1579454065.72094,20.0,1006.06,23.33,20.22,1005.36,3.33,20.43,1006.16,0.83
1579454095.7318974,20.0,1006.05,23.33,20.23,1005.36,3.33,20.42,1006.17,0.83
1579454125.7238164,20.0,1006.08,23.33,20.23,1005.36,3.33,20.42,1006.17,0.83
1579454155.7286384,20.02,1006.08,23.33,20.23,1005.37,3.33,20.41,1006.18,0.83
1579454185.7151048,20.04,1006.09,23.33,20.24,1005.39,3.33,20.42,1006.19,0.83
1579454215.7342784,20.05,1006.09,22.5,20.23,1005.4,3.33,20.42,1006.2,0.83
1579454245.721424,20.05,1006.11,22.5,20.23,1005.39,3.33,20.41,1006.21,0.83
1579454275.7571247,20.06,1006.11,23.33,20.24,1005.39,3.33,20.41,1006.21,0.83
1579454305.736847,20.06,1006.11,21.67,20.25,1005.4,3.33,20.41,1006.22,0.83
1579454335.7367961,20.07,1006.12,21.67,20.26,1005.41,3.33,20.42,1006.23,0.0
1579454365.7427602,20.06,1006.13,21.67,20.26,1005.4,3.33,20.41,1006.23,0.83
1579454395.7428837,20.06,1006.13,21.67,20.27,1005.41,4.17,20.41,1006.23,0.83
1579454425.7462666,20.06,1006.13,22.5,20.27,1005.42,4.17,20.42,1006.23,0.83
1579454455.7463925,20.04,1006.15,22.5,20.28,1005.43,4.17,20.43,1006.23,0.83
1579454485.749349,20.04,1006.16,23.33,20.27,1005.43,4.17,20.43,1006.25,0.83
1579454515.756375,20.04,1006.16,23.33,20.27,1005.45,4.17,20.43,1006.26,0.83
1579454545.7563667,20.02,1006.17,23.33,20.26,1005.45,4.17,20.43,1006.25,0.83
1579454575.7558277,20.02,1006.18,23.33,20.26,1005.45,4.17,20.43,1006.26,0.83
1579454605.7558303,20.01,1006.2,23.33,20.27,1005.46,4.17,20.44,1006.26,0.0
1579454635.7655706,20.0,1006.21,23.33,20.26,1005.47,4.17,20.44,1006.27,0.83
1579454665.7657685,20.0,1006.2,23.33,20.24,1005.48,4.17,20.43,1006.28,0.0
1579454695.7953587,20.0,1006.21,23.33,20.23,1005.49,4.17,20.42,1006.29,0.83
1579454725.7654016,19.99,1006.21,23.33,20.22,1005.49,4.17,20.41,1006.29,0.83
1579454755.774924,19.99,1006.22,23.33,20.22,1005.49,4.17,20.4,1006.3,0.83
1579454785.7752988,19.98,1006.23,23.33,20.22,1005.49,4.17,20.38,1006.31,0.83
1579454815.7752345,19.97,1006.24,23.33,20.21,1005.51,4.17,20.38,1006.32,0.83
1579454845.7749894,19.96,1006.24,23.33,20.22,1005.52,4.17,20.37,1006.33,0.83
1579454875.7848988,19.95,1006.24,23.33,20.22,1005.53,4.17,20.37,1006.34,0.83
1579454905.7846918,19.92,1006.25,23.33,20.23,1005.54,4.17,20.36,1006.36,0.83
1579454935.7847028,19.92,1006.26,23.33,20.23,1005.56,4.17,20.37,1006.37,0.83
1579454965.7842007,19.91,1006.27,23.33,20.22,1005.58,4.17,20.36,1006.38,0.83
1579454995.7942295,19.91,1006.29,23.33,20.22,1005.59,4.17,20.36,1006.4,0.83
1579455025.794409,19.9,1006.3,23.33,20.21,1005.6,4.17,20.36,1006.4,0.0
1579455055.7942271,19.89,1006.29,23.33,20.2,1005.6,4.17,20.37,1006.41,0.83
1579455085.7940638,19.9,1006.31,23.33,20.2,1005.61,4.17,20.37,1006.4,0.83
1579455115.7997959,19.89,1006.32,23.33,20.2,1005.61,4.17,20.37,1006.41,0.83
1579455145.7937908,19.88,1006.33,23.33,20.2,1005.62,4.17,20.37,1006.41,0.83
1579455175.8036823,19.87,1006.32,23.33,20.21,1005.62,4.17,20.36,1006.42,0.83
1579455205.8067825,19.87,1006.33,23.33,20.21,1005.61,4.17,20.35,1006.42,0.83
1579455235.8034186,19.87,1006.34,23.33,20.21,1005.61,4.17,20.34,1006.43,0.83
1579455265.809553,19.88,1006.34,23.33,20.2,1005.62,4.17,20.34,1006.43,0.83
1579455295.8132548,19.88,1006.34,24.17,20.19,1005.62,4.17,20.34,1006.43,0.83
1579455325.8128476,19.88,1006.34,23.33,20.19,1005.62,4.17,20.34,1006.44,0.83
1579455355.8131504,19.87,1006.33,23.33,20.19,1005.62,4.17,20.35,1006.44,0.0
1579455385.8126295,19.87,1006.34,23.33,20.19,1005.62,3.33,20.35,1006.44,0.83
1579455415.8256652,19.87,1006.34,23.33,20.19,1005.63,3.33,20.37,1006.45,0.83
1579455445.8236225,19.88,1006.34,23.33,20.18,1005.64,3.33,20.38,1006.45,0.83
1579455475.8227327,19.89,1006.35,23.33,20.18,1005.63,3.33,20.37,1006.44,0.83
1579455505.825882,19.91,1006.35,23.33,20.18,1005.64,3.33,20.38,1006.45,0.83
1579455535.8362494,19.93,1006.35,23.33,20.19,1005.64,3.33,20.39,1006.45,0.83
1579455565.8319592,19.92,1006.36,23.33,20.19,1005.65,3.33,20.4,1006.45,0.83
1579455595.8356166,19.92,1006.36,23.33,20.21,1005.65,3.33,20.42,1006.46,0.83
1579455625.831698,19.91,1006.37,23.33,20.23,1005.65,3.33,20.43,1006.45,0.0
1579455655.8357432,19.91,1006.37,23.33,20.24,1005.65,3.33,20.45,1006.46,0.83
1579455685.841977,19.93,1006.36,23.33,20.25,1005.65,3.33,20.46,1006.45,0.0
1579455715.8413825,19.93,1006.36,23.33,20.26,1005.65,3.33,20.47,1006.45,0.83
1579455745.8414598,19.93,1006.37,23.33,20.26,1005.66,3.33,20.48,1006.46,0.83
1579455775.8515549,19.92,1006.37,23.33,20.26,1005.67,3.33,20.48,1006.47,0.83
1579455805.8527036,19.92,1006.38,23.33,20.26,1005.67,3.33,20.48,1006.47,0.83
1579455835.85094,19.93,1006.38,23.33,20.27,1005.66,4.17,20.47,1006.47,0.83
1579455865.8544521,19.93,1006.39,23.33,20.29,1005.67,3.33,20.47,1006.48,0.83
1579455895.8609145,19.92,1006.39,23.33,20.29,1005.68,3.33,20.47,1006.48,0.83
1579455925.8608978,19.92,1006.4,23.33,20.28,1005.67,3.33,20.47,1006.5,0.83
1579455955.8904674,19.92,1006.4,23.33,20.27,1005.7,3.33,20.48,1006.5,0.83
1579455985.8604114,19.93,1006.4,23.33,20.25,1005.7,3.33,20.49,1006.5,0.0
1579456015.8702376,19.95,1006.41,23.33,20.24,1005.71,3.33,20.51,1006.51,0.83
1579456045.8701224,19.93,1006.42,23.33,20.25,1005.71,3.33,20.51,1006.52,0.83
1579456075.8701828,19.92,1006.42,23.33,20.26,1005.72,3.33,20.51,1006.53,0.83
1579456105.870257,19.91,1006.42,23.33,20.25,1005.71,3.33,20.51,1006.52,0.83
1579456135.8801224,19.91,1006.44,23.33,20.25,1005.72,3.33,20.5,1006.52,0.83
1579456165.8795767,19.92,1006.45,23.33,20.26,1005.74,3.33,20.49,1006.53,0.83
1579456195.8795617,19.93,1006.45,23.33,20.26,1005.74,3.33,20.47,1006.53,0.83
1579456225.8797479,19.94,1006.46,23.33,20.26,1005.75,3.33,20.46,1006.53,0.83
1579456255.8895018,19.94,1006.46,23.33,20.26,1005.75,3.33,20.47,1006.54,0.83
1579456285.889543,19.94,1006.46,23.33,20.27,1005.74,3.33,20.47,1006.53,0.83
1579456315.894625,19.95,1006.46,23.33,20.28,1005.75,3.33,20.49,1006.54,0.83
1579456345.8889585,19.95,1006.46,23.33,20.28,1005.76,3.33,20.51,1006.55,0.83
1579456375.919127,19.95,1006.47,23.33,20.29,1005.76,3.33,20.51,1006.55,0.83
1579456405.8989892,19.95,1006.46,23.33,20.29,1005.76,3.33,20.51,1006.56,0.83
1579456435.898941,19.94,1006.48,23.33,20.29,1005.77,3.33,20.5,1006.56,0.83
1579456465.8987875,19.94,1006.49,23.33,20.28,1005.77,3.33,20.5,1006.56,0.83
1579456495.9084387,19.93,1006.49,23.33,20.28,1005.79,3.33,20.51,1006.57,0.83
1579456525.9086719,19.93,1006.5,23.33,20.28,1005.8,3.33,20.53,1006.58,0.83
1579456555.9082885,19.92,1006.51,23.33,20.28,1005.8,3.33,20.53,1006.59,0.0
1579456585.9134133,19.93,1006.52,23.33,20.28,1005.8,3.33,20.55,1006.6,0.83
1579456615.908027,19.93,1006.53,23.33,20.28,1005.82,3.33,20.54,1006.61,0.83
1579456645.9130976,19.94,1006.53,23.33,20.28,1005.83,3.33,20.54,1006.62,0.83
1579456675.937646,19.93,1006.53,23.33,20.3,1005.84,3.33,20.54,1006.63,0.83
1579456705.9176643,19.92,1006.54,23.33,20.3,1005.84,3.33,20.55,1006.63,0.83
1579456735.9178638,19.92,1006.55,23.33,20.3,1005.84,3.33,20.56,1006.63,0.83
1579456765.9175162,19.9,1006.55,23.33,20.3,1005.84,3.33,20.57,1006.63,0.83
1579456795.9250913,19.9,1006.56,22.5,20.3,1005.85,3.33,20.57,1006.65,0.83
1579456825.9235027,19.95,1006.57,24.17,20.29,1005.85,3.33,20.57,1006.65,0.83
1579456855.9365766,19.96,1006.57,24.17,20.29,1005.85,3.33,20.58,1006.65,0.83
1579456885.9350655,19.94,1006.57,23.33,20.28,1005.86,3.33,20.57,1006.66,0.83
1579456915.9349718,19.9,1006.57,23.33,20.27,1005.86,3.33,20.57,1006.65,0.83
1579456945.937021,19.87,1006.58,23.33,20.26,1005.86,3.33,20.59,1006.65,0.83
1579456975.9347425,19.85,1006.59,23.33,20.25,1005.87,3.33,20.6,1006.64,0.83
1579457005.931011,19.83,1006.59,23.33,20.25,1005.88,3.33,20.6,1006.65,0.0
1579457035.949232,19.82,1006.59,23.33,20.24,1005.87,3.33,20.61,1006.65,0.83
1579457065.9504733,19.83,1006.59,23.33,20.23,1005.87,3.33,20.61,1006.66,0.83
1579457095.9551575,19.84,1006.6,23.33,20.23,1005.88,3.33,20.6,1006.65,0.83
1579457125.9514995,19.86,1006.61,23.33,20.24,1005.89,3.33,20.58,1006.66,0.83
1579457155.9451454,19.86,1006.62,23.33,20.24,1005.89,3.33,20.57,1006.67,0.83
1579457185.95656,19.86,1006.62,23.33,20.23,1005.89,3.33,20.57,1006.68,0.83
1579457215.9627595,19.87,1006.62,23.33,20.22,1005.91,3.33,20.56,1006.68,0.83
1579457245.9546156,19.86,1006.63,23.33,20.21,1005.92,3.33,20.57,1006.69,0.83
1579457275.9633682,19.86,1006.64,23.33,20.22,1005.92,3.33,20.57,1006.7,0.83
1579457305.9569075,19.85,1006.64,23.33,20.21,1005.93,3.33,20.56,1006.7,0.83
1579457335.9727564,19.85,1006.64,23.33,20.22,1005.93,3.33,20.55,1006.71,0.83
1579457365.9669755,19.84,1006.66,23.33,20.21,1005.93,3.33,20.52,1006.72,0.83
1579457395.976155,19.84,1006.66,23.33,20.21,1005.95,3.33,20.5,1006.73,0.83
1579457425.9684508,19.83,1006.67,23.33,20.2,1005.96,3.33,20.48,1006.74,0.83
1579457455.982235,19.82,1006.67,23.33,20.19,1005.97,3.33,20.46,1006.74,0.83
1579457486.0065863,19.82,1006.69,23.33,20.2,1005.99,3.33,20.45,1006.74,0.83
1579457515.981694,19.8,1006.7,23.33,20.21,1005.99,3.33,20.43,1006.76,0.83
1579457546.039443,19.79,1006.7,23.33,20.2,1006.0,3.33,20.42,1006.78,0.83
1579457575.9959576,19.78,1006.7,23.33,20.2,1006.01,3.33,20.42,1006.79,0.83
1579457605.9992385,19.77,1006.71,23.33,20.2,1006.02,3.33,20.42,1006.79,0.83
1579457635.9944966,19.77,1006.72,23.33,20.2,1006.02,3.33,20.42,1006.79,0.83
1579457665.9870553,19.78,1006.72,23.33,20.21,1006.02,3.33,20.43,1006.8,0.83
1579457695.9926233,19.77,1006.71,23.33,20.21,1006.03,3.33,20.42,1006.8,0.83
1579457726.0043027,19.77,1006.72,23.33,20.21,1006.02,3.33,20.42,1006.8,0.83
1579457756.0002367,19.77,1006.72,23.33,20.22,1006.04,3.33,20.43,1006.82,0.83
1579457785.9969816,19.78,1006.73,23.33,20.23,1006.04,3.33,20.44,1006.83,0.0
1579457816.007762,19.77,1006.74,23.33,20.24,1006.05,3.33,20.45,1006.84,0.0
1579457846.0036542,19.76,1006.75,23.33,20.24,1006.05,3.33,20.46,1006.85,0.83
1579457875.9994876,19.77,1006.75,23.33,20.24,1006.05,3.33,20.47,1006.84,0.83
1579457906.016865,19.77,1006.76,23.33,20.25,1006.06,3.33,20.46,1006.86,0.83
1579457936.0161245,19.77,1006.78,23.33,20.25,1006.07,3.33,20.45,1006.86,0.83
1579457966.013757,19.76,1006.8,23.33,20.25,1006.09,3.33,20.45,1006.87,0.83
1579457996.0093813,19.75,1006.83,23.33,20.26,1006.09,3.33,20.44,1006.87,0.83
1579458026.0225554,19.74,1006.84,23.33,20.25,1006.1,3.33,20.44,1006.88,0.83
1579458056.0145028,19.73,1006.86,23.33,20.26,1006.12,3.33,20.43,1006.89,0.0
1579458086.0265253,19.74,1006.87,23.33,20.27,1006.12,3.33,20.44,1006.91,0.0
1579458116.0277238,19.74,1006.88,23.33,20.28,1006.14,3.33,20.45,1006.91,0.0
1579458146.0316365,19.73,1006.88,22.5,20.28,1006.14,3.33,20.46,1006.91,0.0
1579458176.0259,19.73,1006.89,23.33,20.28,1006.14,3.33,20.48,1006.91,0.0
1579458206.039393,19.75,1006.9,23.33,20.27,1006.15,3.33,20.47,1006.92,0.0
1579458236.0423846,19.76,1006.89,23.33,20.26,1006.15,3.33,20.48,1006.93,0.83
1579458266.0390136,19.75,1006.91,23.33,20.24,1006.16,3.33,20.48,1006.92,0.0
1579458296.0447736,19.73,1006.92,23.33,20.24,1006.16,3.33,20.48,1006.92,0.0
1579458326.051866,19.72,1006.93,23.33,20.23,1006.17,3.33,20.46,1006.93,0.83
1579458356.0474846,19.73,1006.94,23.33,20.23,1006.17,3.33,20.46,1006.94,0.83
1579458386.0429604,19.73,1006.94,23.33,20.24,1006.18,3.33,20.45,1006.96,0.83
1579458416.0460389,19.74,1006.96,23.33,20.24,1006.18,3.33,20.43,1006.97,0.83
1579458446.0614626,19.75,1006.97,23.33,20.24,1006.19,3.33,20.42,1007.0,0.83
1579458476.0501425,19.76,1006.99,23.33,20.24,1006.2,3.33,20.4,1007.02,0.83
1579458506.0636764,19.77,1006.98,23.33,20.24,1006.21,3.33,20.4,1007.03,0.83
1579458536.0664175,19.78,1006.97,23.33,20.25,1006.22,3.33,20.39,1007.04,0.83
1579458566.0672574,19.77,1006.97,23.33,20.25,1006.22,3.33,20.38,1007.04,0.83
1579458596.0672576,19.78,1006.98,23.33,20.26,1006.23,3.33,20.36,1007.04,0.83
1579458626.0645385,19.76,1006.99,23.33,20.25,1006.23,3.33,20.36,1007.05,0.83
1579458656.0758028,19.76,1006.99,23.33,20.24,1006.23,3.33,20.35,1007.05,0.0
1579458686.1049643,19.77,1006.99,23.33,20.24,1006.24,3.33,20.35,1007.05,0.83
1579458716.0691445,19.77,1006.99,23.33,20.25,1006.24,3.33,20.34,1007.04,0.83
1579458746.0860748,19.77,1006.99,23.33,20.25,1006.24,3.33,20.34,1007.06,0.83
1579458776.0844336,19.77,1006.99,22.5,20.25,1006.24,3.33,20.35,1007.05,0.83
1579458806.0757327,19.77,1006.99,23.33,20.25,1006.23,3.33,20.36,1007.04,0.83
1579458836.089763,19.77,1006.98,23.33,20.24,1006.24,3.33,20.36,1007.04,0.83
1579458866.0942335,19.79,1006.98,23.33,20.23,1006.23,3.33,20.37,1007.04,0.83
1579458896.094233,19.79,1006.98,23.33,20.23,1006.23,3.33,20.37,1007.05,0.83
1579458926.097431,19.78,1006.98,22.5,20.24,1006.25,3.33,20.37,1007.06,0.83
1579458956.0994196,19.77,1006.98,22.5,20.24,1006.24,3.33,20.36,1007.05,0.83
1579458986.1035593,19.77,1006.98,22.5,20.25,1006.24,3.33,20.35,1007.06,0.83
1579459016.104742,19.75,1006.99,23.33,20.25,1006.26,3.33,20.35,1007.06,0.83
1579459046.1048448,19.74,1006.99,23.33,20.24,1006.25,3.33,20.36,1007.06,0.83
1579459076.1086314,19.73,1007.0,23.33,20.24,1006.26,3.33,20.37,1007.06,0.83
1579459106.0988262,19.72,1007.01,22.5,20.23,1006.26,3.33,20.37,1007.07,0.83
1579459136.1128573,19.72,1007.02,23.33,20.21,1006.27,3.33,20.36,1007.08,0.83
1579459166.1110451,19.74,1007.03,23.33,20.2,1006.28,3.33,20.35,1007.08,0.83
1579459196.1062953,19.74,1007.03,23.33,20.2,1006.29,3.33,20.35,1007.08,0.83
1579459226.110781,19.73,1007.04,23.33,20.21,1006.29,3.33,20.34,1007.09,0.83
1579459256.1179173,19.74,1007.04,23.33,20.21,1006.3,3.33,20.33,1007.1,0.83
1579459286.1145782,19.75,1007.04,23.33,20.21,1006.31,3.33,20.34,1007.11,0.83
1579459316.114799,19.76,1007.05,23.33,20.22,1006.31,3.33,20.37,1007.11,0.83
1579459346.1233542,19.75,1007.06,22.5,20.22,1006.32,3.33,20.39,1007.12,0.83
1579459376.129532,19.73,1007.06,22.5,20.22,1006.32,3.33,20.41,1007.12,0.83
1579459406.1339705,19.72,1007.07,22.5,20.23,1006.33,3.33,20.43,1007.13,0.83
1579459436.135037,19.7,1007.05,23.33,20.24,1006.33,3.33,20.44,1007.13,0.83
1579459466.1348085,19.72,1007.05,23.33,20.22,1006.32,3.33,20.45,1007.11,0.83
1579459496.133664,19.73,1007.06,23.33,20.19,1006.31,3.33,20.46,1007.1,0.83
1579459526.144736,19.73,1007.08,22.5,20.15,1006.32,3.33,20.45,1007.11,0.83
1579459556.144402,19.74,1007.08,23.33,20.14,1006.34,3.33,20.45,1007.12,0.83
1579459586.1474364,19.74,1007.07,23.33,20.14,1006.34,3.33,20.46,1007.11,0.83
1579459616.1758351,19.75,1007.08,22.5,20.14,1006.34,3.33,20.47,1007.12,0.83
1579459646.1544118,19.76,1007.09,22.5,20.16,1006.37,3.33,20.47,1007.13,0.83
1579459676.1615295,19.77,1007.1,22.5,20.17,1006.36,3.33,20.48,1007.15,0.83
1579459706.1562479,19.79,1007.1,23.33,20.17,1006.36,3.33,20.49,1007.15,0.83
1579459736.1577818,19.81,1007.13,23.33,20.18,1006.37,3.33,20.51,1007.13,0.83
1579459766.1609223,19.8,1007.13,23.33,20.18,1006.38,3.33,20.51,1007.15,0.83
1579459796.165293,19.77,1007.13,24.17,20.16,1006.38,3.33,20.51,1007.17,0.83
1579459826.1651602,19.76,1007.13,23.33,20.14,1006.39,3.33,20.52,1007.17,0.83
1579459856.1699114,19.76,1007.14,23.33,20.12,1006.39,3.33,20.52,1007.16,0.83
1579459886.1708832,19.76,1007.14,22.5,20.12,1006.39,3.33,20.53,1007.17,0.83
1579459916.1754205,19.8,1007.15,22.5,20.11,1006.4,3.33,20.53,1007.18,0.83
1579459971.2372544,19.95,1007.04,22.5,20.09,1006.42,3.33,20.55,1007.18,0.83
1579460001.2354584,20.01,1007.12,23.33,20.11,1006.43,3.33,20.55,1007.18,0.83
1579460031.2610145,20.04,1007.14,22.5,20.11,1006.44,3.33,20.55,1007.21,0.83
1579460061.244271,20.08,1007.17,22.5,20.12,1006.45,3.33,20.54,1007.23,0.83
1579460091.2495308,20.1,1007.17,22.5,20.13,1006.45,3.33,20.54,1007.23,0.83
1579460121.2500803,20.13,1007.19,22.5,20.12,1006.46,3.33,20.54,1007.24,0.83
1579460151.2547886,20.15,1007.19,22.5,20.12,1006.48,3.33,20.52,1007.26,0.83
1579460181.2505894,20.17,1007.2,22.5,20.12,1006.49,3.33,20.52,1007.27,0.83
1579460211.2836635,20.19,1007.2,22.5,20.13,1006.51,3.33,20.53,1007.28,0.83
1579460241.2597156,20.21,1007.22,22.5,20.13,1006.52,3.33,20.55,1007.29,0.83
1579460271.2652082,20.24,1007.22,22.5,20.15,1006.52,3.33,20.55,1007.31,0.83
1579460301.2654178,20.27,1007.24,5.0,20.15,1006.53,3.33,20.54,1007.32,0.83
1579460331.2672315,20.29,1007.26,22.5,20.16,1006.54,3.33,20.53,1007.33,0.83
1579460361.269267,20.28,1007.27,22.5,20.16,1006.56,3.33,20.51,1007.35,0.83
1579460391.2982004,20.27,1007.27,22.5,20.15,1006.57,3.33,20.51,1007.35,0.83
1579460421.2748325,20.27,1007.28,22.5,20.14,1006.59,3.33,20.52,1007.36,0.83
1579460451.3043473,20.26,1007.28,22.5,20.14,1006.6,3.33,20.52,1007.37,0.83
1579460481.2792416,20.25,1007.29,22.5,20.13,1006.61,3.33,20.52,1007.39,0.83
1579460511.2822685,20.24,1007.3,22.5,20.14,1006.63,3.33,20.52,1007.4,0.83
1579460541.2852807,20.22,1007.32,22.5,20.14,1006.65,3.33,20.51,1007.41,0.83
1579460571.3117256,20.19,1007.33,23.33,20.15,1006.66,3.33,20.51,1007.41,0.83
1579460601.2981248,20.19,1007.33,23.33,20.15,1006.67,3.33,20.51,1007.43,0.83
1579460631.2916765,20.18,1007.35,24.17,20.15,1006.69,3.33,20.51,1007.45,0.83
1579460661.2937896,20.17,1007.36,23.33,20.16,1006.7,3.33,20.5,1007.45,0.83
1579460691.2967234,20.15,1007.37,24.17,20.18,1006.7,3.33,20.5,1007.46,0.83
1579460721.2974515,20.13,1007.39,23.33,20.19,1006.71,3.33,20.51,1007.47,0.83
1579460751.301513,20.11,1007.41,23.33,20.19,1006.72,3.33,20.52,1007.47,0.83
1579460781.3565004,20.09,1007.42,23.33,20.18,1006.72,3.33,20.54,1007.48,0.83
1579460811.3094666,20.07,1007.45,23.33,20.17,1006.75,3.33,20.54,1007.48,0.83
1579460841.3423743,20.08,1007.45,23.33,20.16,1006.74,3.33,20.53,1007.49,0.83
1579460871.3106534,20.08,1007.45,23.33,20.16,1006.74,3.33,20.54,1007.5,0.83
1579460901.313098,20.09,1007.45,23.33,20.17,1006.74,3.33,20.52,1007.51,0.83
1579460931.3162048,20.09,1007.46,23.33,20.17,1006.76,3.33,20.52,1007.52,0.83
1579460961.320881,20.08,1007.47,23.33,20.18,1006.77,3.33,20.5,1007.53,0.83
1579460991.3210883,20.07,1007.48,23.33,20.21,1006.77,3.33,20.5,1007.52,0.83
1579461021.3504148,20.06,1007.49,23.33,20.23,1006.77,3.33,20.49,1007.54,0.83
1579461051.326041,20.08,1007.5,23.33,20.25,1006.77,3.33,20.5,1007.54,0.83
1579461081.3559535,20.09,1007.51,23.33,20.26,1006.78,3.33,20.51,1007.55,0.83
1579461111.3314679,20.09,1007.52,23.33,20.27,1006.78,3.33,20.5,1007.57,0.83
1579461141.332895,20.1,1007.52,23.33,20.28,1006.79,3.33,20.49,1007.58,0.83
1579461171.3618827,20.1,1007.53,23.33,20.29,1006.79,3.33,20.49,1007.58,0.83
1579461201.3383782,20.09,1007.54,23.33,20.3,1006.81,3.33,20.49,1007.6,0.83
1579461231.3407414,20.08,1007.54,23.33,20.3,1006.82,3.33,20.49,1007.6,0.83
1579461261.3436518,20.07,1007.55,23.33,20.3,1006.84,3.33,20.49,1007.62,0.83
1579461291.3446305,20.07,1007.55,23.33,20.3,1006.83,3.33,20.51,1007.6,0.83
1579461321.3475208,20.07,1007.55,23.33,20.32,1006.82,3.33,20.51,1007.6,0.83
1579461351.3519406,20.06,1007.56,23.33,20.32,1006.83,3.33,20.5,1007.61,0.83
1579461381.3526535,20.06,1007.56,23.33,20.32,1006.83,3.33,20.49,1007.61,0.83
1579461411.357129,20.06,1007.57,23.33,20.32,1006.84,3.33,20.48,1007.62,0.83
1579461441.3575745,20.06,1007.58,22.5,20.33,1006.86,3.33,20.46,1007.63,0.83
1579461471.3868911,20.06,1007.6,23.33,20.34,1006.85,3.33,20.45,1007.64,0.83
1579461501.440319,20.06,1007.61,22.5,20.35,1006.88,3.33,20.43,1007.65,1.67
1579461531.367258,20.07,1007.6,23.33,20.35,1006.89,3.33,20.42,1007.66,4.17
1579461561.3565085,20.08,1007.61,22.5,20.33,1006.91,3.33,20.41,1007.65,5.83
1579461591.3689408,20.1,1007.6,23.33,20.33,1006.91,3.33,20.4,1007.67,7.5
1579461621.368446,20.1,1007.62,23.33,20.33,1006.91,3.33,20.4,1007.67,9.17
1579461651.3906596,20.09,1007.62,23.33,20.33,1006.91,3.33,20.41,1007.67,0.83
1579461681.36257,20.08,1007.62,23.33,20.31,1006.92,3.33,20.42,1007.68,0.83
1579461711.3819227,20.09,1007.63,23.33,20.31,1006.92,3.33,20.42,1007.67,0.83
1579461741.3820639,20.09,1007.64,23.33,20.3,1006.93,3.33,20.43,1007.68,0.83
1579461771.406796,20.11,1007.64,23.33,20.3,1006.94,3.33,20.45,1007.69,0.83
1579461801.3773863,20.1,1007.66,22.5,20.29,1006.94,3.33,20.47,1007.69,0.83
1579461831.4151454,20.1,1007.67,23.33,20.28,1006.95,3.33,20.48,1007.7,0.83
1579461861.3911505,20.11,1007.67,22.5,20.28,1006.96,3.33,20.48,1007.7,0.83
